id,sourceFile,sourceType,section,domain,skill,difficulty,decision,reason,previousVisibility,previousPublicationStatus
archive-ai-archive-signal-2019-may-us-sat-qas-016,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-018,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-019,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-020,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-021,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-022,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-023,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-024,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-025,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-026,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-027,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-028,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-029,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-030,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-031,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-032,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-033,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-034,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-035,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-036,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-037,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-038,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-039,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-040,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-041,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-042,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-043,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-044,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-045,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-046,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-047,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-048,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-049,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-may-us-sat-qas-050,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-001,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-002,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-004,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-005,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-006,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-007,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-008,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-010,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-011,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-012,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-013,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-014,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-016,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-017,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-018,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-019,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-020,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-022,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-023,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-024,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-025,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-026,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-028,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-029,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-030,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-031,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-032,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-034,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-035,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-036,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-037,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-038,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-040,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-041,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-042,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-043,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-044,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-046,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-047,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-048,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-049,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-kaplan3-050,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-001,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-003,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-004,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-005,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-007,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-008,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-009,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-011,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-012,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-015,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-answers-test-9-016,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-001,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-002,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-003,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-004,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-005,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-006,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-007,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-008,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-009,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-010,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-011,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-012,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-013,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-015,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-cracking-sat-2020-online-practice-test-5-answers-016,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-001,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-002,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-003,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-004,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-005,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-006,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-007,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-008,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-009,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-010,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-011,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-012,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-013,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-014,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-015,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-016,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-017,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-018,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-019,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-020,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-021,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-022,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-023,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-025,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-026,archive-source-ai-bank.json,ai_generated,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-027,archive-source-ai-bank.json,ai_generated,Math,Problem-Solving and Data Analysis,Percentages,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-028,archive-source-ai-bank.json,ai_generated,Math,Geometry and Trigonometry,Circles,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-029,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-030,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Inferences,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-031,archive-source-ai-bank.json,ai_generated,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-032,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Words in Context,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-033,archive-source-ai-bank.json,ai_generated,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-034,archive-source-ai-bank.json,ai_generated,Reading and Writing,Expression of Ideas,Transitions,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-035,archive-source-ai-bank.json,ai_generated,Reading and Writing,Standard English Conventions,Boundaries,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-036,archive-source-ai-bank.json,ai_generated,Math,Algebra,Linear equations in one variable,Easy,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
archive-ai-archive-signal-2019-october-us-037,archive-source-ai-bank.json,ai_generated,Math,Algebra,Systems of two linear equations in two variables,Medium,promote_or_keep_public,promote_public_candidate,private_family,private_reviewed
